Rank,University,Faculty,Title,Research,Website,Email,Status,is_chinese,send_priority,full_research,scholarid
12,ETH Zurich - Swiss Federal Institute of Technology,Peter MÃ¼ller 0001,,"Interdisciplinary Areas ,System,Theory",http://www.pm.inf.ethz.ch/people/personal/pmueller-pers.html,,,,,"Human-computer interaction,Computer security,Programming languages,Software engineering, Logic & verification",iJ0qZckAAAAJ
12,ETH Zurich - Swiss Federal Institute of Technology,Ana Klimovic,,System,https://anakli.inf.ethz.ch,,,,,"Computer architecture,Databases,Operating systems",i7jievkAAAAJ
12,ETH Zurich - Swiss Federal Institute of Technology,Andreas Krause 0001,,"AI,Interdisciplinary Areas ,System",https://las.inf.ethz.ch/krausea,,,,,"Artificial intelligence,Computer vision,Machine learning,The Web & information retrieval   ,Human-computer interaction,Robotics,Mobile computing,Programming languages",eDHv58AAAAAJ
12,ETH Zurich - Swiss Federal Institute of Technology,Kaveh Razavi,,System,https://comsec.ethz.ch/people/kaveh-razavi,,,,,"Computer architecture,Computer networks,Computer security,High-performance computing,Operating systems,Software engineering",bWBN3cwAAAAJ
12,ETH Zurich - Swiss Federal Institute of Technology,Onur Mutlu,,"AI,Interdisciplinary Areas ,System",https://people.inf.ethz.ch/omutlu,,,,,"Machine learning,Robotics,Computer architecture,Computer networks,Computer security,Databases,Design automation,Embedded & real-time systems ,High-performance computing,Measurement & perf. analysis ,Operating systems,Programming languages",7XyGUGkAAAAJ
12,ETH Zurich - Swiss Federal Institute of Technology,Gustavo Alonso,,"AI,Interdisciplinary Areas ,System",https://people.inf.ethz.ch/alonso,,,,,"Machine learning,The Web & information retrieval   ,Human-computer interaction,Computer architecture,Computer networks,Databases,High-performance computing,Operating systems,Programming languages",fkNjVcIAAAAJ
12,ETH Zurich - Swiss Federal Institute of Technology,Dennis Hofheinz,,"System,Theory",https://people.inf.ethz.ch/dhofheinz,,,,,"Computer security,Cryptography",sDT93s0AAAAJ
12,ETH Zurich - Swiss Federal Institute of Technology,Emo Welzl,,"System,Theory",https://www.inf.ethz.ch/personal/emo,,,,,"Mobile computing,Algorithms & complexity",NOSCHOLARPAGE
12,ETH Zurich - Swiss Federal Institute of Technology,Adrian Perrig,,"AI,System",http://www.netsec.ethz.ch/people/aperrig,,,,,"The Web & information retrieval   ,Computer architecture,Computer networks,Computer security,Databases,Measurement & perf. analysis ,Mobile computing,Operating systems",n-Oret4AAAAJ
12,ETH Zurich - Swiss Federal Institute of Technology,Torsten Hoefler,,"AI,System",https://htor.inf.ethz.ch,,,,,"Artificial intelligence,Computer vision,Machine learning,Computer architecture,Computer networks,Computer security,Databases,Design automation,High-performance computing,Measurement & perf. analysis ,Operating systems,Programming languages",DdBvcBEAAAAJ
12,ETH Zurich - Swiss Federal Institute of Technology,Zhendong Su 0001,,"AI,Interdisciplinary Areas ,System,Theory",http://web.cs.ucdavis.edu/~su,,,,,"Artificial intelligence,Machine learning,Computer science education,Computer architecture,Computer security,Mobile computing,Operating systems,Programming languages,Software engineering, Logic & verification",RivxoIcAAAAJ
12,ETH Zurich - Swiss Federal Institute of Technology,Kenneth G. Paterson,,"System,Theory",https://appliedcrypto.ethz.ch/people/kenny-paterson.html,,,,,"Computer security,Measurement & perf. analysis ,Cryptography",NkuWcH0AAAAJ
12,ETH Zurich - Swiss Federal Institute of Technology,Markus PÃ¼schel,,"AI,System,Theory",https://www.inf.ethz.ch/personal/markusp,,,,,"Artificial intelligence,Machine learning,Design automation,High-performance computing,Programming languages, Logic & verification",az9ZryAAAAAJ
12,ETH Zurich - Swiss Federal Institute of Technology,Srdjan Capkun,,"AI,Interdisciplinary Areas ,System",http://www.syssec.ethz.ch/people/capkun,,,,,"The Web & information retrieval   ,Human-computer interaction,Computer networks,Computer security,Mobile computing",VtkPBNsAAAAJ
12,ETH Zurich - Swiss Federal Institute of Technology,Laurent Vanbever,,"AI,System,Theory",https://nsg.ee.ethz.ch,,,,,"Machine learning,Computer networks,Computer security,Measurement & perf. analysis ,Operating systems,Programming languages, Logic & verification",uyCsSAEAAAAJ
12,ETH Zurich - Swiss Federal Institute of Technology,Joachim M. Buhmann,,"AI,Interdisciplinary Areas ,System",http://www.ml.inf.ethz.ch,,,,,"Artificial intelligence,Computer vision,Machine learning, Computer graphics,Comp. bio & bioinformatics,Computer security",zQWbCzYAAAAJ
12,ETH Zurich - Swiss Federal Institute of Technology,Martin T. Vechev,,"AI,Interdisciplinary Areas ,System,Theory",http://www.srl.inf.ethz.ch/vechev.php,,,,,"Artificial intelligence,Computer vision,Machine learning,Comp. bio & bioinformatics,Human-computer interaction,Computer networks,Computer security,Embedded & real-time systems ,Programming languages,Software engineering, Logic & verification",aZ1Rh50AAAAJ
12,ETH Zurich - Swiss Federal Institute of Technology,Ueli Maurer,,"System,Theory",https://www.crypto.ethz.ch/~maurer,,,,,"Computer security,Databases,Algorithms & complexity,Cryptography",TSsq3GMAAAAJ
13,University of Washington,Luis Ceze,,"AI,System",https://www.cs.washington.edu/people/faculty/luisceze,,,,,"Machine learning,Computer architecture,Computer security,Databases,Design automation,High-performance computing,Operating systems,Programming languages",KzESVKwAAAAJ
13,University of Washington,Paul Beame,,"AI,System,Theory",http://www.cs.washington.edu/people/faculty/beame,,,,,"Artificial intelligence,Machine learning,Databases,Software engineering, Logic & verification,Algorithms & complexity",plYoF-MAAAAJ
13,University of Washington,Ratul Mahajan,,"AI,Interdisciplinary Areas ,System,Theory",https://ratul.org,,,,,"Artificial intelligence,The Web & information retrieval   ,Human-computer interaction,Computer networks,Measurement & perf. analysis ,Mobile computing,Operating systems,Programming languages, Logic & verification",Sh1yq5QAAAAJ
13,University of Washington,Steven L. Tanimoto,,"Interdisciplinary Areas ,System",http://www.cs.washington.edu/people/faculty/tanimoto,,,,," Computer graphics,Computer architecture",NOSCHOLARPAGE
13,University of Washington,Aylin Caliskan,,"AI,System",https://faculty.washington.edu/aylin/index.html,,,,," Natural language processing,Artificial intelligence,Computer security",zxzZAi0AAAAJ
13,University of Washington,Steven M. Seitz,,"AI,Interdisciplinary Areas ,System",http://cs.washington.edu/homes/seitz,,,,,"Computer vision,Machine learning, Computer graphics,Human-computer interaction,Mobile computing",-6cOYcYAAAAJ
13,University of Washington,Ira Kemelmacher-Shlizerman,,"AI,Interdisciplinary Areas ,System",http://homes.cs.washington.edu/~kemelmi,,,,,"Computer vision,Machine learning, Computer graphics,Human-computer interaction,Mobile computing",P97vI1EAAAAJ
13,University of Washington,Michael D. Ernst,,"AI,Interdisciplinary Areas ,System,Theory",https://homes.cs.washington.edu/~mernst,,,,,"Artificial intelligence,Computer science education,Human-computer interaction,Computer security,Databases,Operating systems,Programming languages,Software engineering, Logic & verification",oQ6AeyEAAAAJ
13,University of Washington,RenÃ© Just,,"Interdisciplinary Areas ,System",https://homes.cs.washington.edu/~rjust,,,,,"Human-computer interaction,Computer architecture,Computer security,Software engineering",Y_KtQ8kAAAAJ
13,University of Washington,Magdalena Balazinska,,"Interdisciplinary Areas ,System",http://www.cs.washington.edu/people/faculty/magda,,,,,"Human-computer interaction,Computer networks,Computer security,Databases,Mobile computing,Operating systems",DDxFvcIAAAAJ
13,University of Washington,Dan Suciu,,"AI,System,Theory",https://homes.cs.washington.edu/~suciu,,,,,"Artificial intelligence,Machine learning,The Web & information retrieval   ,Databases,Mobile computing,Programming languages, Logic & verification",SIxd6jgAAAAJ
13,University of Washington,Huijia Lin,,"System,Theory",http://www.cs.ucsb.edu/~rachel.lin,,,,,"Computer security,Algorithms & complexity,Cryptography",h3gpLYAAAAAJ
13,University of Washington,Tadayoshi Kohno,,"AI,Interdisciplinary Areas ,System,Theory",http://homes.cs.washington.edu/~yoshi,,,,,"Computer vision,Machine learning,The Web & information retrieval   ,Computer science education,Human-computer interaction,Computer networks,Computer security,Measurement & perf. analysis ,Mobile computing,Operating systems,Cryptography",s_YDrrgAAAAJ
13,University of Washington,Nirvan Tyagi,,"System,Theory",https://www.cs.cornell.edu/~tyagi,,,,,"Computer security,Operating systems,Cryptography",LGM2CvkAAAAJ
13,University of Washington,Luke Zettlemoyer,,"AI,Interdisciplinary Areas ,System",https://www.cs.washington.edu/people/faculty/lsz,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning, Computer graphics,Human-computer interaction,Robotics,Computer security",UjpbO6IAAAAJ
13,University of Washington,Dan Grossman,,"Interdisciplinary Areas ,System",http://homes.cs.washington.edu/~djg,,,,,"Computer science education,Computer architecture,Computer security,Databases,Operating systems,Programming languages,Software engineering",t9wtobkAAAAJ
13,University of Washington,Sewoong Oh,,"AI,System",http://swoh.web.engr.illinois.edu,,,,,"Computer vision,Machine learning,Databases,Measurement & perf. analysis ",55TAOdgAAAAJ
13,University of Washington,Arvind Krishnamurthy,,"AI,System",http://www.cs.washington.edu/people/faculty/arvind,,,,,"Computer vision,Machine learning,The Web & information retrieval   ,Computer architecture,Computer networks,Computer security,High-performance computing,Measurement & perf. analysis ,Mobile computing,Operating systems,Programming languages,Software engineering",EnCwNycAAAAJ
13,University of Washington,Anind K. Dey,,"AI,Interdisciplinary Areas ,System",https://ischool.uw.edu/people/faculty/profile/anind,,,,,"Artificial intelligence,Machine learning,Human-computer interaction,Robotics,Mobile computing",ydA8Q5AAAAAJ
13,University of Washington,Michael B. Taylor,,System,http://cseweb.ucsd.edu/~mbtaylor,,,,,"Computer architecture,Design automation,Mobile computing,Programming languages",NOSCHOLARPAGE
13,University of Washington,Anna R. Karlin,,"AI,Interdisciplinary Areas ,System,Theory",http://www.cs.washington.edu/people/faculty/karlin,,,,,"Artificial intelligence,Economics & computation,Human-computer interaction,Computer architecture,Computer networks,Measurement & perf. analysis ,Operating systems,Algorithms & complexity",9ZGqm5QAAAAJ
13,University of Washington,Richard J. Anderson,,"Interdisciplinary Areas ,System,Theory",http://www.cs.washington.edu/people/faculty/anderson,,,,,"Human-computer interaction,Measurement & perf. analysis ,Software engineering, Logic & verification,Algorithms & complexity",uLsDDUMAAAAJ
13,University of Washington,Edward D. Lazowska,,"AI,System",http://www.cs.washington.edu/people/faculty/lazowska,,,,,"The Web & information retrieval   ,Computer architecture,Computer networks,Databases,Measurement & perf. analysis ,Operating systems,Programming languages",NhY4TT4AAAAJ
13,University of Washington,Leilani Battle,,"Interdisciplinary Areas ,System",https://homes.cs.washington.edu/~leibatt/bio.html,,,,," Computer graphics,Human-computer interaction,Visualization,Databases",9ghHK7sAAAAJ
13,University of Washington,Walter L. Ruzzo,,"Interdisciplinary Areas ,System,Theory",https://homes.cs.washington.edu/~ruzzo,,,,,"Comp. bio & bioinformatics,Operating systems,Algorithms & complexity",n3LTWi8AAAAJ
13,University of Washington,Amy J. Ko,,"Interdisciplinary Areas ,System",http://faculty.washington.edu/ajko,,,,,"Computer science education,Human-computer interaction,Software engineering",otmdDLoAAAAJ
13,University of Washington,Alan Borning,,"AI,Interdisciplinary Areas ,System",http://www.cs.washington.edu/people/faculty/borning,,,,,"Artificial intelligence,The Web & information retrieval   , Computer graphics,Human-computer interaction,Programming languages,Software engineering",NOSCHOLARPAGE
13,University of Washington,Georg Seelig,,"Interdisciplinary Areas ,System",https://homes.cs.washington.edu/~seelig,,,,,"Comp. bio & bioinformatics,Computer architecture",Nf4G12YAAAAJ
13,University of Washington,Mark Oskin,,System,http://homes.cs.washington.edu/~oskin,,,,,"Computer architecture,High-performance computing,Operating systems,Programming languages",gHfzsl4AAAAJ
13,University of Washington,Adriana Schulz,,"AI,Interdisciplinary Areas ,System",https://homes.cs.washington.edu/~adriana,,,,,"Computer vision, Computer graphics,Human-computer interaction,Robotics,Programming languages",2D6rV-UAAAAJ
13,University of Washington,Stefano Tessaro,,"AI,System,Theory",http://www.cs.ucsb.edu/~tessaro,,,,,"The Web & information retrieval   ,Computer security,Algorithms & complexity,Cryptography",xd_8IiIAAAAJ
13,University of Washington,Zachary Tatlock,,"AI,Interdisciplinary Areas ,System,Theory",https://homes.cs.washington.edu/~ztatlock,,,,,"Machine learning, Computer graphics,Human-computer interaction,Robotics,Computer architecture,Computer security,Operating systems,Programming languages, Logic & verification",jz2Tvk4AAAAJ
13,University of Washington,Simon Peter 0001,,System,https://homes.cs.washington.edu/~simpeter,,,,,"Computer architecture,Computer networks,Operating systems",NOucxBgAAAAJ
13,University of Washington,David Kohlbrenner,,System,https://homes.cs.washington.edu/~dkohlbre,,,,,"Computer architecture,Computer security,Operating systems",uQdC9agAAAAJ
13,University of Washington,Jamie Morgenstern,,"AI,Interdisciplinary Areas ,System,Theory",http://jamiemorgenstern.com,,,,,"Artificial intelligence,Machine learning,Economics & computation,Programming languages,Algorithms & complexity",t0ZfFH8AAAAJ
13,University of Washington,Shyamnath Gollakota,,"AI,Interdisciplinary Areas ,System",https://homes.cs.washington.edu/~gshyam,,,,,"Artificial intelligence, Computer graphics,Human-computer interaction,Robotics,Computer networks,Computer security,Mobile computing,Operating systems",NOSCHOLARPAGE
13,University of Washington,Vikram Iyer,,"Interdisciplinary Areas ,System",https://homes.cs.washington.edu/~vsiyer,,,,," Computer graphics,Human-computer interaction,Robotics,Computer networks,Mobile computing",GOzdCN8AAAAJ
13,University of Washington,Alexis Hiniker,,"Interdisciplinary Areas ,System",http://alexishiniker.com,,,,,"Human-computer interaction,Computer security",tY-tZTkAAAAJ
13,University of Washington,Jon Froehlich,,"AI,Interdisciplinary Areas ,System",http://www.cs.umd.edu/~jonf,,,,,"Artificial intelligence,Human-computer interaction,Mobile computing,Software engineering",nExKrpsAAAAJ
13,University of Washington,Shwetak N. Patel,,"AI,Interdisciplinary Areas ,System",http://abstract.cs.washington.edu/~shwetak,,,,,"Machine learning,The Web & information retrieval   ,Human-computer interaction,Computer security,Mobile computing",z4S5rC0AAAAJ
13,University of Washington,Rajesh P. N. Rao,,"AI,Interdisciplinary Areas ,System",https://homes.cs.washington.edu/~rao,,,,,"Artificial intelligence,Computer vision,Machine learning,Human-computer interaction,Robotics,Software engineering",02nHF0gAAAAJ
13,University of Washington,Thomas RothvoÃŸ,,"System,Theory",https://www.math.washington.edu/~rothvoss,,,,,"Embedded & real-time systems ,Algorithms & complexity",Ad-hkLEAAAAJ
13,University of Washington,Ranjay Krishna,,"AI,Interdisciplinary Areas ,System",http://www.ranjaykrishna.com/index.html,,,,," Natural language processing,Computer vision,Machine learning,Human-computer interaction,Databases",IcqahyAAAAAJ 
13,University of Washington,Joshua R. Smith 0001,,"Interdisciplinary Areas ,System",https://sensor.cs.washington.edu,,,,,"Human-computer interaction,Robotics,Computer networks,Computer security,Mobile computing,Operating systems",LnAus20AAAAJ
13,University of Washington,Thomas E. Anderson,,System,http://www.cs.washington.edu/people/faculty/tom,,,,,"Computer architecture,Computer networks,Computer security,High-performance computing,Measurement & perf. analysis ,Mobile computing,Operating systems,Programming languages",MYqlcPgAAAAJ
13,University of Washington,Franziska Roesner,,"AI,Interdisciplinary Areas ,System",http://www.franziroesner.com,,,,," Natural language processing,Machine learning,The Web & information retrieval   ,Computer science education,Human-computer interaction,Computer architecture,Computer networks,Computer security,Measurement & perf. analysis ,Mobile computing",q5GIWC0AAAAJ
13,University of Washington,Ludwig Schmidt,,"AI,System,Theory",https://www.engr.washington.edu/facresearch/newfaculty/2021/schmidt,,,,,"Computer vision,Machine learning,Databases,Algorithms & complexity",SWMKy70AAAAJ
13,University of Washington,Baris Kasikci,,System,http://www.bariskasikci.org,,,,,"Computer architecture,Computer security,Design automation,Embedded & real-time systems ,Operating systems,Programming languages",y5J0h7gAAAAJ
14,"University of California, Irvine",Alexander V. Veidenbaum,,"AI,System",http://www.ics.uci.edu/~alexv,,,,,"Machine learning,Computer architecture,Design automation,Embedded & real-time systems ,High-performance computing,Programming languages",NOSCHOLARPAGE
14,"University of California, Irvine",Mohammad Abdullah Al Faruque,,"Interdisciplinary Areas ,System",http://aicps.eng.uci.edu,,,,,"Human-computer interaction,Computer security,Design automation",ejWHC-cAAAAJ
14,"University of California, Irvine",AndrÃ© van der Hoek,,"Interdisciplinary Areas ,System",http://www.ics.uci.edu/~andre,,,,,"Human-computer interaction,Software engineering",h3L7zkoAAAAJ
14,"University of California, Irvine",Alexander C. Berg,,"AI,Interdisciplinary Areas ,System",http://acberg.com,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,Robotics,Databases,Design automation,Embedded & real-time systems ",jjEht8wAAAAJ
14,"University of California, Irvine",Alexandru Nicolau,,"AI,System",http://www.ics.uci.edu/~nicolau,,,,,"Machine learning,Computer architecture,Design automation,Embedded & real-time systems ,High-performance computing,Programming languages",NOSCHOLARPAGE
14,"University of California, Irvine",Nalini Venkatasubramanian,,"AI,System",https://www.ics.uci.edu/~nalini,,,,,"Machine learning,Databases,Design automation,Embedded & real-time systems ",qfCah3sAAAAJ
14,"University of California, Irvine",Michael J. Carey 0001,,System,http://www.ics.uci.edu/~mjcarey,,,,,"Databases,Embedded & real-time systems ,Measurement & perf. analysis ,Programming languages",qqiZTS8AAAAJ
14,"University of California, Irvine",Lubomir F. Bic,,System,http://www.ics.uci.edu/~bic,,,,,"Computer architecture,Databases,High-performance computing",NOSCHOLARPAGE
14,"University of California, Irvine",Marco Levorato,,System,http://www.ics.uci.edu/~mlevorat,,,,,"Design automation,Embedded & real-time systems ",Lf2KB6cAAAAJ
14,"University of California, Irvine",Yasser Shoukry,,"AI,Interdisciplinary Areas ,System,Theory",https://rcpsl.eng.uci.edu/yshoukry,,,,,"Artificial intelligence,Robotics,Computer networks,Computer security,Design automation,Embedded & real-time systems , Logic & verification",KRXEPKAAAAAJ
14,"University of California, Irvine",Nikil D. Dutt,,System,http://www.ics.uci.edu/~dutt,,,,,"Computer architecture,Design automation,Embedded & real-time systems ",CpBXPVoAAAAJ
14,"University of California, Irvine",Michael B. Dillencourt,,System,http://www.ics.uci.edu/~dillenco,,,,,High-performance computing,NOSCHOLARPAGE
14,"University of California, Irvine",Alfred Kobsa,,"Interdisciplinary Areas ,System",https://www.ics.uci.edu/~kobsa,,,,,"Human-computer interaction,Computer security",0nBysEcAAAAJ
14,"University of California, Irvine",Xiaohui Xie,,"AI,Interdisciplinary Areas ,System",http://www.ics.uci.edu/~xhx,,,,,"Artificial intelligence,Computer vision,Machine learning,The Web & information retrieval   ,Comp. bio & bioinformatics,Robotics,Databases",1CR0meYAAAAJ
14,"University of California, Irvine",Michael T. Goodrich,,"Interdisciplinary Areas ,System,Theory",https://www.ics.uci.edu/~goodrich,,,,," Computer graphics,Computer networks,Computer security,Databases,Algorithms & complexity,Cryptography",sSS9gSoAAAAJ
14,"University of California, Irvine",Mohsen Imani,,"AI,System",http://moimani.weebly.com,,,,,"Artificial intelligence,Computer architecture,Computer security,Design automation,High-performance computing",9UZz_qcAAAAJ
14,"University of California, Irvine",Magda El Zarki,,System,http://www.ics.uci.edu/~magda,,,,,Computer networks,NOSCHOLARPAGE
14,"University of California, Irvine",Zhou Li 0001,,"AI,System",https://faculty.sites.uci.edu/zhouli,,,,,"Artificial intelligence,Computer security,Measurement & perf. analysis ,Operating systems",zxJYEVwAAAAJ
14,"University of California, Irvine",Michael Franz,,System,http://www.michaelfranz.com,,,,,"Computer architecture,Computer security,Operating systems,Programming languages,Software engineering",NOSCHOLARPAGE
14,"University of California, Irvine",Paul Dourish,,"Interdisciplinary Areas ,System",http://www.dourish.com,,,,,"Human-computer interaction,Software engineering",wyCIJfQAAAAJ
14,"University of California, Irvine",Isaac D. Scherson,,"System,Theory",http://www.ics.uci.edu/~isaac,,,,,"Measurement & perf. analysis ,Algorithms & complexity",szsAigoAAAAJ
14,"University of California, Irvine",Joshua Garcia,,"Interdisciplinary Areas ,System",https://jgarcia.ics.uci.edu,,,,,"Human-computer interaction,Computer security,Software engineering",JeZRY7cAAAAJ
14,"University of California, Irvine",Debra J. Richardson,,"Interdisciplinary Areas ,System",http://www.ics.uci.edu/~djr,,,,,"Computer science education,Software engineering",vL6ubpMAAAAJ
14,"University of California, Irvine",Roy Fox,,"AI,Interdisciplinary Areas ,System",https://roydfox.com,,,,,"Artificial intelligence,Machine learning,Robotics,Programming languages",FH9nKOAAAAAJ
14,"University of California, Irvine",Stanislaw Jarecki,,"System,Theory",http://www.ics.uci.edu/~stasio,,,,,"Computer security,Operating systems,Cryptography",TJ-7eZwAAAAJ
14,"University of California, Irvine",Cristina V. Lopes,,"AI,Interdisciplinary Areas ,System",http://www.ics.uci.edu/~lopes,,,,,"Artificial intelligence,Machine learning,The Web & information retrieval   ,Human-computer interaction,Databases,Programming languages,Software engineering",FaY_RgsAAAAJ
14,"University of California, Irvine",Iftekhar Ahmed 0001,,"Interdisciplinary Areas ,System",https://www.ics.uci.edu/~iftekha,,,,,"Human-computer interaction,Software engineering",_TdMD7sAAAAJ
14,"University of California, Irvine",Ian G. Harris,,"AI,System",http://www.ics.uci.edu/~harris,,,,," Natural language processing,Artificial intelligence,Design automation",NpcLBDsAAAAJ
14,"University of California, Irvine",Hyoukjun Kwon,,"AI,System",https://hyoukjunkwon.com,,,,,"Computer vision,Computer architecture,Design automation,Measurement & perf. analysis ",Eq8jGewAAAAJ
14,"University of California, Irvine",Richard H. Lathrop,,"AI,Interdisciplinary Areas ,System",http://www.ics.uci.edu/~rickl,,,,,"Artificial intelligence,Machine learning,Comp. bio & bioinformatics,Robotics,Design automation",D9UDlHYAAAAJ
14,"University of California, Irvine",Qi Alfred Chen,,"AI,Interdisciplinary Areas ,System",https://www.ics.uci.edu/~alfchen,,,,,"Artificial intelligence,Computer vision,Machine learning,Robotics,Computer security,Measurement & perf. analysis ,Mobile computing,Operating systems,Software engineering",lcsu7m8AAAAJ
14,"University of California, Irvine",Vijay V. Vazirani,,"Interdisciplinary Areas ,System,Theory",http://www.cc.gatech.edu/~vazirani,,,,,"Economics & computation,Computer networks,Design automation,Measurement & perf. analysis ,Algorithms & complexity,Cryptography",NOSCHOLARPAGE
14,"University of California, Irvine",Pierre Baldi,,"AI,Interdisciplinary Areas ,System",http://www.igb.uci.edu/~pfbaldi,,,,,"Artificial intelligence,Computer vision,Machine learning,Comp. bio & bioinformatics,Computer security,Programming languages,Software engineering",RhFhIIgAAAAJ
14,"University of California, Irvine",Habiba Farrukh,,"Interdisciplinary Areas ,System",https://habiba-farrukh.github.io,,,,,"Human-computer interaction,Computer security,Mobile computing",oSEtOA4AAAAJ
14,"University of California, Irvine",David F. Redmiles,,"Interdisciplinary Areas ,System",http://www.ics.uci.edu/~redmiles,,,,,"Human-computer interaction,Software engineering",PDZvz_YAAAAJ
14,"University of California, Irvine",David Eppstein,,"Interdisciplinary Areas ,System,Theory",https://www.ics.uci.edu/~eppstein,,,,," Computer graphics,Robotics,Computer networks,Databases,Algorithms & complexity",QSY7ufMAAAAJ
14,"University of California, Irvine",Scott Jordan 0001,,System,http://www.ics.uci.edu/~sjordan,,,,,Computer security,Y1fDlhsAAAAJ
14,"University of California, Irvine",Richard N. Taylor,,System,https://www.ics.uci.edu/~taylor,,,,,Software engineering,h9t7KCcAAAAJ
14,"University of California, Irvine",Ramesh C. Jain,,"AI,Interdisciplinary Areas ,System",https://ngs.ics.uci.edu,,,,,"Artificial intelligence,Computer vision,Robotics,Databases",wOYUPpwAAAAJ
14,"University of California, Irvine",Brian Demsky,,System,http://plrg.eecs.uci.edu,,,,,"Computer architecture,Computer security,Operating systems,Programming languages,Software engineering",NOSCHOLARPAGE
14,"University of California, Irvine",Sitao Huang,,"AI,System",http://sitaohuang.com,,,,,"Machine learning,Computer architecture,Databases,Design automation",KduOKeMAAAAJ
14,"University of California, Irvine",Chen Li 0001,,"AI,System",https://chenli.ics.uci.edu,,,,,"Artificial intelligence,The Web & information retrieval   ,Databases",BRMbGhgAAAAJ
14,"University of California, Irvine",Aparna Chandramowlishwaran,,"AI,System",http://newport.eecs.uci.edu/~amowli,,,,,"Machine learning,Computer architecture,High-performance computing,Measurement & perf. analysis ",7ASJ6JoAAAAJ
14,"University of California, Irvine",Elaheh Bozorgzadeh,,System,https://www.ics.uci.edu/~eli,,,,,Design automation,6XecMQUAAAAJ
14,"University of California, Irvine",Faisal Nawab,,System,http://nawab.me,,,,,Databases,oMHn13QAAAAJ
14,"University of California, Irvine",Sharad Mehrotra,,"AI,System",https://www.ics.uci.edu/~sharad,,,,,"The Web & information retrieval   ,Databases,Design automation,High-performance computing,Mobile computing",MTZaRW4AAAAJ
14,"University of California, Irvine",Ardalan Amiri Sani,,"Interdisciplinary Areas ,System",http://www.ics.uci.edu/~ardalan,,,,,"Human-computer interaction,Computer architecture,Computer security,Measurement & perf. analysis ,Mobile computing,Operating systems,Software engineering",WA9DXAwAAAAJ
14,"University of California, Irvine",Tony Givargis,,"AI,System",https://www.ics.uci.edu/~givargis,,,,,"Machine learning,Design automation,Embedded & real-time systems ",bt2wk9EAAAAJ
14,"University of California, Irvine",Sangeetha Abdu Jyothi,,"AI,System",https://www.ics.uci.edu/~sabdujyo,,,,,"Artificial intelligence,Computer networks,High-performance computing,Measurement & perf. analysis ,Operating systems",MFZC4EgAAAAJ
14,"University of California, Irvine",Sang Woo Jun,,System,https://www.ics.uci.edu/~swjun,,,,,"Computer architecture,Databases,High-performance computing,Operating systems",l9zZMOYAAAAJ
14,"University of California, Irvine",Sandy Irani,,"Interdisciplinary Areas ,System,Theory",https://www.ics.uci.edu/~irani,,,,,"Computer science education,Design automation,Algorithms & complexity",NOSCHOLARPAGE
14,"University of California, Irvine",James A. Jones,,System,http://jamesajones.com,,,,,"Programming languages,Software engineering",3lB8Y8kAAAAJ
14,"University of California, Irvine",Gene Tsudik,,"Interdisciplinary Areas ,System,Theory",http://www.ics.uci.edu/~gts,,,,,"Human-computer interaction,Computer security,Databases,Design automation,Embedded & real-time systems ,Mobile computing,Cryptography",WLvuu74AAAAJ
14,"University of California, Irvine",Sam Malek,,"Interdisciplinary Areas ,System",http://www.ics.uci.edu/~malek,,,,,"Human-computer interaction,Software engineering",qrCVP0YAAAAJ
15,Northeastern University,Christo Wilson,,"AI,Interdisciplinary Areas ,System",http://www.ccs.neu.edu/home/cbw,,,,," Natural language processing,The Web & information retrieval   ,Human-computer interaction,Computer networks,Computer security,Measurement & perf. analysis ,Mobile computing,Operating systems",KzmHyt8AAAAJ
15,Northeastern University,RenÃ©e J. Miller,,System,https://www.ccis.northeastern.edu/people/renee-miller,,,,,Databases,NjeM1LsAAAAJ
15,Northeastern University,Rajmohan Rajaraman,,"System,Theory",http://www.ccs.neu.edu/home/rraj,,,,,"Computer security,Design automation,Algorithms & complexity,Cryptography",QZrx9MEAAAAJ
15,Northeastern University,Jan Vitek,,System,https://www.khoury.northeastern.edu/people/jan-vitek,,,,,"Computer security,Design automation,Embedded & real-time systems ,Operating systems,Programming languages,Software engineering",Ws0GjboAAAAJ
15,Northeastern University,Long Lu,,System,http://www.longlu.org,,,,,"Computer security,Mobile computing,Operating systems",5whzpxEAAAAJ
15,Northeastern University,Ravi Sundaram,,"AI,System,Theory",http://www.ccs.neu.edu/home/koods,,,,,"Artificial intelligence,Machine learning,Computer security,Measurement & perf. analysis ,Operating systems,Algorithms & complexity",WEQF9DgAAAAJ
15,Northeastern University,Cheng Tan 0005,,System,https://naizhengtan.github.io,,,,,"Computer architecture,Computer networks,Operating systems",OTzvsa4AAAAJ
15,Northeastern University,Cristina Nita-Rotaru,,"AI,Interdisciplinary Areas ,System",http://www.ccis.northeastern.edu/people/cristina-nita-rotaru,,,,,"Artificial intelligence,Visualization,Computer networks,Computer security,Databases,Design automation,Measurement & perf. analysis ",mGxYfZUAAAAJ
15,Northeastern University,William K. Robertson,,"AI,System",http://www.ccis.northeastern.edu/people/william-robertson,,,,,"The Web & information retrieval   ,Computer security,Measurement & perf. analysis ,Software engineering",VxWLGyoAAAAJ
